"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","reformattedtext"
"344","@dabdabjane 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이벤트링… https://t.co/n6QswvKuRJ",FALSE,0,"_textneck",2017-06-27 06:49:37,TRUE,"871263719891771392","879592535127085056","736719656031903745","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@dabdabjane <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><ed><8a><b8><eb><a7><81><e2><80><a6> https://t.co/n6QswvKuRJ"
"345","@01EM23 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이벤트링크에 바… https://t.co/DxErkjcYJH",FALSE,0,"01EM23",2017-06-27 06:49:31,TRUE,"871283569934573568","879592512901398528","193651804","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@01EM23 <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><ed><8a><b8><eb><a7><81><ed><81><ac><ec><97><90> <eb><b0><94><e2><80><a6> https://t.co/DxErkjcYJH"
"346","@xxsjxx1106 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이벤트링… https://t.co/pqZbWpNhLv",FALSE,0,"xxsjxx1106",2017-06-27 06:49:25,TRUE,"871325562442178560","879592488096288769","294553070","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@xxsjxx1106 <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><ed><8a><b8><eb><a7><81><e2><80><a6> https://t.co/pqZbWpNhLv"
"347","@cham_chamu 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이벤트링… https://t.co/ha6bTQ4Jh6",FALSE,0,"cham_chamu",2017-06-27 06:49:21,TRUE,"871337863110995968","879592468844486656","745004874","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@cham_chamu <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><ed><8a><b8><eb><a7><81><e2><80><a6> https://t.co/ha6bTQ4Jh6"
"348","@ur2special2me 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이… https://t.co/MBJlDMGueM",FALSE,0,"ur2special2me",2017-06-27 06:49:09,TRUE,"871609635538583552","879592419024453635","3252261769","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@ur2special2me <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><e2><80><a6> https://t.co/MBJlDMGueM"
"349","@PLUTO_0413 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이벤트링… https://t.co/8bvmxcCP2f",FALSE,0,"Xian9492",2017-06-27 06:49:00,TRUE,"871723932478431233","879592381279903744","822376155026112513","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@PLUTO_0413 <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><ed><8a><b8><eb><a7><81><e2><80><a6> https://t.co/8bvmxcCP2f"
"350","@D_LUXIA 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이벤트링크에… https://t.co/coRVtKbLGH",FALSE,0,"D_LUXIA",2017-06-27 06:48:47,TRUE,"871981348755341312","879592327131545600","244941356","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@D_LUXIA <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><ed><8a><b8><eb><a7><81><ed><81><ac><ec><97><90><e2><80><a6> https://t.co/coRVtKbLGH"
"351","@HIM_GGUMANG 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이벤트… https://t.co/rTK2wz9KlR",FALSE,0,"HIM_GGUMANG",2017-06-27 06:48:39,TRUE,"872069741711466496","879592294919192576","4738259348","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@HIM_GGUMANG <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><ed><8a><b8><e2><80><a6> https://t.co/rTK2wz9KlR"
"352","@twenty1_2pm 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이벤트… https://t.co/wkcvOVAXRQ",FALSE,0,"twenty1_2pm",2017-06-27 06:48:35,TRUE,"872082642484682761","879592278104211457","3630904272","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@twenty1_2pm <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><ed><8a><b8><e2><80><a6> https://t.co/wkcvOVAXRQ"
"353","@HQ_rue @trafficenergy_ 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주… https://t.co/t7vRDPe5rp",FALSE,0,"HQ_rue",2017-06-27 06:48:20,TRUE,"872404079456141312","879592214032130048","741281266985635841","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@HQ_rue @trafficenergy_ <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><e2><80><a6> https://t.co/t7vRDPe5rp"
"354","@barb_ara_7 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이벤트링… https://t.co/9TODIL9DFI",FALSE,0,"barb_ara_7",2017-06-27 06:48:06,TRUE,"872744815879798785","879592156326805504","295123232","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@barb_ara_7 <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><ed><8a><b8><eb><a7><81><e2><80><a6> https://t.co/9TODIL9DFI"
"355","@hot9883 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이벤트링크에… https://t.co/Chf03u3TeI",FALSE,0,"hot9883",2017-06-27 06:48:02,TRUE,"872775776722010112","879592137364357120","3012988688","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@hot9883 <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><ed><8a><b8><eb><a7><81><ed><81><ac><ec><97><90><e2><80><a6> https://t.co/Chf03u3TeI"
"356","@admoonu @eminem1026 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요.… https://t.co/z2rwU10N5A",FALSE,0,"admoonu",2017-06-27 06:47:56,TRUE,"872832170494107649","879592112257327104","825903088804302849","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@admoonu @eminem1026 <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>.<e2><80><a6> https://t.co/z2rwU10N5A"
"357","@rochellechung 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이… https://t.co/S5veRmTxOY",FALSE,0,"rochellechung",2017-06-27 06:47:51,TRUE,"872972623411429376","879592092527284224","360033490","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@rochellechung <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><e2><80><a6> https://t.co/S5veRmTxOY"
"358","@BillcooBetta 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이벤… https://t.co/125HyG4CkC",FALSE,0,"BillcooBetta",2017-06-27 06:47:44,TRUE,"873097332908105730","879592061917319169","755284662071635968","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@BillcooBetta <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><e2><80><a6> https://t.co/125HyG4CkC"
"359","@bymyside304 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이벤트… https://t.co/IWnEFS3LUe",FALSE,0,"bymyside304",2017-06-27 06:47:37,TRUE,"873126033913806849","879592033278504960","2975020687","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@bymyside304 <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><ed><8a><b8><e2><80><a6> https://t.co/IWnEFS3LUe"
